order_id,store_id,pick_up_lat,pick_up_lng,drop_off_lat,drop_off_lng,placement_time,preparation_time,ready_time,expected_drop_off_time
o389,s73,3.375093824,-76.53833891,3.3669442,-76.516955,11:00:00,11:14:22,11:28:22,11:30:00
o397,s17,3.437955,-76.526136,3.4383497,-76.5423114,11:00:02,11:01:07,11:19:07,11:30:02
o398,s108,3.464753362,-76.50179492,3.465106293,-76.51217066,11:00:15,11:01:28,11:11:28,11:30:15
o399,s20,3.402756713,-76.52885021,3.409137,-76.5420927,11:01:11,11:02:36,11:27:36,11:39:11
o400,s109,3.417958,-76.548567,3.397505445,-76.53009683,11:02:29,11:03:33,11:13:33,11:22:29
o401,s74,3.364523,-76.533501,3.332572,-76.541714,11:02:29,11:03:28,11:11:28,11:26:29
o402,s59,3.450188,-76.543191,3.4657869,-76.5287024,11:02:45,11:04:00,11:19:00,11:20:45
o403,s110,3.418712558,-76.54849889,3.41559,-76.547562,11:03:22,11:04:08,11:23:08,11:29:22
o404,s111,3.370118408,-76.52727667,3.378635117,-76.52778883,11:03:37,11:04:40,11:40:40,11:33:37
o405,s112,3.393561,-76.537178,3.411425475,-76.53407391,11:03:41,11:04:42,11:23:42,11:33:41
o406,s113,3.420535,-76.542796,3.4234994,-76.5413742,11:03:47,11:08:04,11:33:04,11:33:47
o407,s114,3.430487924,-76.5390872,3.434287,-76.53096,11:03:53,11:04:29,11:24:29,11:33:53
o408,s115,3.370169,-76.527302,3.358256,-76.525368,11:04:41,11:06:09,11:24:09,11:34:41
o409,s116,3.527639,-76.316743,3.528521153,-76.30052492,11:04:45,11:05:55,11:13:55,11:29:45
o410,s117,3.4593196,-76.5343688,3.451769,-76.53878,11:05:09,11:06:05,11:31:05,11:35:09
o411,s118,3.453695,-76.537248,3.4324978,-76.5499975,11:05:36,11:06:45,11:56:45,11:35:36
o412,s119,3.364169,-76.532537,3.3775831,-76.5390034,11:06:03,11:07:10,11:33:10,11:36:03
o413,s120,3.395963,-76.53828,3.3864691,-76.5448978,11:06:12,11:07:45,11:22:45,11:56:12
o414,s121,3.4653475,-76.4998826,3.4513613,-76.5099591,11:07:05,11:08:09,11:17:09,11:37:05
o415,s89,3.424792,-76.540491,3.4365501,-76.5374903,11:07:43,11:08:18,11:13:18,11:37:43
o416,s122,3.468332,-76.528966,3.477151079,-76.52522229,11:07:48,11:08:25,11:30:25,11:37:48
o417,s123,3.455582,-76.534497,3.453999,-76.541444,11:07:54,11:09:07,11:24:07,11:36:54
o418,s87,3.384818282,-76.52843619,3.3842407,-76.5317526,11:08:31,11:09:30,11:30:30,11:36:31
o419,s124,3.352716,-76.530662,3.343823,-76.537348,11:08:38,11:11:14,11:35:14,11:41:38
o420,s125,3.460202,-76.532338,3.4765048,-76.5206171,11:08:42,11:10:05,11:44:05,11:38:42
o421,s126,3.420824,-76.542446,3.414436,-76.541417,11:09:07,11:10:07,11:39:07,11:50:07
o422,s56,3.45041978,-76.53909767,3.452319,-76.549925,11:09:10,11:09:53,11:20:53,11:39:10
o423,s127,3.453495369,-76.53702915,3.461641,-76.528818,11:09:18,11:10:45,11:30:45,11:37:18
o424,s128,3.474672,-76.527715,3.453499,-76.550177,11:09:43,11:10:44,11:18:44,11:41:43
o425,s129,3.475423,-76.528261,3.4820831,-76.5181727,11:09:44,11:10:53,11:40:53,11:39:44
o426,s113,3.420535,-76.542796,3.42950793,-76.54858976,11:10:00,11:11:17,11:41:17,11:40:00
o427,s130,3.4644965,-76.5005882,3.493951,-76.496932,11:10:25,11:11:13,11:16:13,11:40:25
o428,s101,3.464876111,-76.50149601,3.489310162,-76.51365258,11:10:26,11:11:03,11:26:03,11:44:26
o429,s131,3.464864075,-76.53092226,3.459064,-76.552114,11:10:37,11:11:13,11:16:13,11:40:37
o430,s132,3.450593,-76.541593,3.434023942,-76.54198073,11:10:48,11:12:10,11:32:10,11:43:48
o431,s118,3.453695,-76.537248,3.45169089,-76.54103022,11:10:50,11:12:11,11:47:11,11:40:50
o432,s133,3.412835934,-76.540568,3.3996821,-76.5433079,11:10:59,11:11:56,11:47:56,11:45:59
o433,s134,3.474798098,-76.52688545,3.473949,-76.531662,11:11:04,11:11:40,11:19:40,11:41:04
o434,s135,3.418551,-76.548554,3.405081,-76.531666,11:11:22,11:12:26,11:47:26,11:42:22
o435,s136,3.367688,-76.527411,3.3730412,-76.5266318,11:11:25,11:12:42,11:37:42,11:56:25
o436,s137,3.374368135,-76.54087621,3.361649,-76.540911,11:11:33,11:12:31,11:36:31,11:41:33
o437,s138,3.4504446,-76.5412305,3.447915,-76.539432,11:11:55,11:12:55,11:34:55,11:39:55
o438,s85,3.428637646,-76.53793514,3.4321545,-76.534284,11:12:37,11:13:35,11:21:35,11:29:37
o439,s111,3.370118408,-76.52727667,3.35046089,-76.51470669,11:12:47,11:13:43,11:51:43,11:42:47
o440,s139,3.451479,-76.53045,3.4518474,-76.525157,11:13:12,11:14:33,11:43:33,11:35:12
o441,s140,3.457375,-76.535783,3.451496,-76.552946,11:13:31,11:14:34,11:32:34,11:44:31
o442,s141,3.486744,-76.518896,3.4924572,-76.5202934,11:13:51,11:14:47,11:34:47,11:43:51
o443,s142,3.37391429,-76.51834764,3.358256093,-76.52537048,11:13:59,11:15:18,11:55:18,11:43:59
o444,s143,3.37375,-76.538672,3.4055625,-76.5413669,11:14:03,11:15:02,11:35:02,11:44:03
o445,s144,3.4755956,-76.5279011,3.466997,-76.524325,11:14:17,11:14:54,11:50:54,11:44:17
o446,s145,3.459922,-76.534943,3.454097,-76.546346,11:14:21,11:15:31,11:25:31,11:44:21
o447,s146,3.4496496,-76.5410373,3.48028,-76.528395,11:14:48,11:19:48,11:37:48,12:00:48
o448,s147,3.452119,-76.535758,3.4500452,-76.5382853,11:14:53,11:16:02,11:25:02,11:44:53
o449,s148,3.369619,-76.527451,3.36657,-76.531248,11:15:46,11:16:22,11:38:22,11:45:46
o450,s149,3.352695359,-76.53059164,3.3688211,-76.5234657,11:16:10,11:16:50,11:35:50,11:42:10
o451,s150,3.4221133,-76.5486565,3.432864965,-76.54896587,11:16:11,11:17:29,11:32:29,11:46:11
o452,s1,3.366367,-76.530618,3.389829,-76.545419,11:16:19,11:18:10,11:23:10,11:46:19
o453,s151,3.465361,-76.530277,3.4643249,-76.5282744,11:16:43,11:17:40,11:42:40,11:38:43
o454,s111,3.370118408,-76.52727667,3.372543678,-76.51893552,11:17:34,11:18:29,11:56:29,11:47:34
o455,s152,3.363237657,-76.53296066,3.351318,-76.532906,11:17:35,11:18:40,11:31:40,11:54:35
o456,s153,3.487368,-76.517929,3.4645898,-76.5085157,11:17:44,11:18:48,11:36:48,11:47:44
o458,s126,3.420824,-76.542446,3.3972116,-76.5365351,11:17:46,11:18:53,11:50:53,11:59:46
o457,s154,3.4128,-76.540561,3.397075542,-76.54874492,11:17:46,11:18:57,11:36:57,11:47:46
o459,s97,3.450874,-76.529582,3.4414011,-76.5094103,11:17:57,11:18:33,11:45:33,11:47:57
o460,s113,3.420535,-76.542796,3.3994881,-76.5477762,11:18:23,11:19:32,11:45:32,11:48:23
o461,s126,3.420824,-76.542446,3.3856098,-76.5399751,11:18:25,11:19:33,11:48:33,12:03:25
o462,s155,3.474564212,-76.52782279,3.4769947,-76.5022825,11:18:26,11:19:45,11:46:45,12:03:26
o463,s156,3.470669,-76.527916,3.491259858,-76.51867166,11:18:32,11:19:37,11:41:37,12:00:32
o464,s148,3.369619,-76.527451,3.3671533,-76.5319572,11:18:41,11:19:18,11:41:18,11:48:41
o465,s157,3.385334148,-76.54004679,3.387457929,-76.53578784,11:18:44,11:19:20,11:30:20,11:48:44
o466,s158,3.481493832,-76.52394244,3.481532423,-76.52785689,11:18:57,11:21:09,12:11:09,11:48:57
o467,s159,3.369589,-76.526833,3.3729681,-76.520176,11:19:18,11:19:57,11:39:57,11:51:18
o468,s160,3.485784935,-76.49807126,3.475841558,-76.4911874,11:19:33,11:20:11,11:42:11,11:49:33
o469,s100,3.475816743,-76.52762648,3.480244,-76.528575,11:19:35,11:20:54,11:35:54,11:41:35
o470,s161,3.495737,-76.522651,3.509068,-76.509539,11:19:58,11:20:35,11:41:35,11:49:58
o471,s123,3.455582,-76.534497,3.459474565,-76.52798261,11:20:04,11:21:08,11:36:08,11:49:04
o472,s112,3.393561,-76.537178,3.3700685,-76.5411995,11:20:22,11:21:31,11:42:31,11:50:22
o473,s109,3.417958,-76.548567,3.404295,-76.53007,11:20:34,11:21:27,11:31:27,11:40:34
o474,s162,3.385077,-76.527852,3.3659725,-76.5281556,11:20:39,11:21:49,12:21:49,12:06:39
o475,s142,3.37391429,-76.51834764,3.361649,-76.540911,11:20:42,11:22:03,11:55:03,11:50:42
o476,s163,3.441815154,-76.53386192,3.456865,-76.552548,11:21:11,11:22:26,11:42:26,11:52:11
o477,s103,3.412268815,-76.54060914,3.4090816,-76.5355037,11:21:22,11:22:03,11:44:03,11:51:22
o478,s164,3.3968799,-76.5433975,3.4090816,-76.5355037,11:21:22,11:22:14,11:27:14,11:38:22
o479,s158,3.481493832,-76.52394244,3.490081,-76.521188,11:21:30,11:24:31,12:04:31,11:51:30
o480,s149,3.352695359,-76.53059164,3.3662068,-76.5213501,11:21:38,11:22:14,11:41:14,11:47:38
o481,s165,3.373562,-76.538786,3.3821016,-76.5426614,11:21:58,11:22:34,11:47:34,11:51:58
o482,s166,3.370111145,-76.52745686,3.380103,-76.52775,11:22:15,11:22:51,11:32:51,11:52:15
o483,s84,3.475735896,-76.52752743,3.4770083,-76.5225071,11:22:45,11:23:21,11:45:21,11:52:45
o484,s34,3.375787044,-76.53742401,3.35704,-76.519524,11:23:02,11:24:08,11:29:08,11:53:02
o485,s167,3.475682,-76.527587,3.5061095,-76.51656,11:23:11,11:23:51,11:48:51,12:11:11
o486,s167,3.475682,-76.527587,3.476301,-76.520602,11:23:15,11:23:51,11:48:51,12:02:15
o487,s139,3.451479,-76.53045,3.4495931,-76.528977,11:23:30,11:24:21,11:53:21,11:45:30
o488,s168,3.466114,-76.530252,3.492561326,-76.50919944,11:24:03,11:24:38,11:49:38,11:51:03
o489,s138,3.4504446,-76.5412305,3.44897,-76.546029,11:24:17,11:25:18,11:55:18,11:52:17
o490,s169,3.465388,-76.499901,3.4627934,-76.4995801,11:24:20,11:27:45,11:47:45,11:54:20
o491,s170,3.391728,-76.538485,3.394606,-76.536921,11:24:22,11:24:58,11:48:58,11:49:22
o492,s171,3.480323,-76.499034,3.4837017,-76.4961001,11:24:25,11:25:11,11:50:11,11:54:25
o493,s159,3.369589,-76.526833,3.370494001,-76.54037274,11:24:34,11:25:09,11:45:09,12:01:34
o494,s132,3.450593,-76.541593,3.460320286,-76.52542572,11:24:43,11:26:19,11:46:19,11:57:43
o495,s167,3.475682,-76.527587,3.4708638,-76.5248334,11:24:45,11:25:22,11:50:22,11:58:45
o496,s17,3.437955,-76.526136,3.4226044,-76.5116304,11:24:56,11:26:10,11:45:10,11:54:56
o497,s168,3.466114,-76.530252,3.4664453,-76.51648,11:25:10,11:25:46,11:50:46,11:52:10
o498,s172,3.368156,-76.52361,3.3692552,-76.5175707,11:25:28,11:26:03,12:00:03,11:55:28
o499,s122,3.468332,-76.528966,3.4700869,-76.5258577,11:25:38,11:26:15,11:48:15,11:55:38
o500,s150,3.4221133,-76.5486565,3.398652,-76.53078,11:25:59,11:27:35,11:42:35,11:55:59
o501,s173,3.467966068,-76.52923252,3.452276,-76.512324,11:26:05,11:26:40,11:48:40,11:56:05
o502,s154,3.4128,-76.540561,3.3995758,-76.5440767,11:26:05,11:27:07,11:42:07,11:56:05
o503,s174,3.528034,-76.316925,3.540679234,-76.29367154,11:26:10,11:27:07,11:49:07,11:56:10
o504,s148,3.369619,-76.527451,3.355745168,-76.51507147,11:26:13,11:26:49,11:48:49,11:56:13
o505,s175,3.368754,-76.532962,3.369630819,-76.51512712,11:26:19,11:27:31,11:46:31,11:56:19
o506,s113,3.420535,-76.542796,3.4206254,-76.5417333,11:26:23,11:27:38,11:53:38,11:56:23
o507,s176,3.435685,-76.545897,3.438198,-76.540479,11:26:32,11:27:27,11:47:27,11:56:32
o508,s97,3.450874,-76.529582,3.4513212,-76.5106892,11:26:36,11:27:13,11:57:13,11:56:36
o509,s177,3.461474,-76.533657,3.4592314,-76.5322894,11:26:39,11:27:38,11:53:38,11:56:39
o510,s74,3.364523,-76.533501,3.371369566,-76.51943173,11:26:47,11:27:53,11:35:53,11:42:47
o511,s135,3.418551,-76.548554,3.4194436,-76.5229009,11:27:01,11:28:03,12:03:03,12:13:01
o512,s113,3.420535,-76.542796,3.4290317,-76.5256706,11:27:01,11:27:47,11:57:47,11:57:01
o513,s178,3.364571266,-76.53418077,3.369034658,-76.51890495,11:27:19,11:28:36,11:48:36,12:27:19
o514,s179,3.476027,-76.527828,3.492511797,-76.52019046,11:27:19,11:28:15,12:08:15,11:57:19
o515,s25,3.484294,-76.526136,3.491717664,-76.52496915,11:27:30,11:28:43,11:57:43,12:01:30
o516,s180,3.369604,-76.527449,3.3788903,-76.538368,11:27:30,11:28:41,11:38:41,11:57:30
o517,s76,3.343461,-76.534817,3.339532775,-76.54520676,11:27:34,11:28:26,11:50:26,11:53:34
o518,s132,3.450593,-76.541593,3.454704,-76.542263,11:27:41,11:28:35,11:53:35,12:00:41
o519,s168,3.466114,-76.530252,3.4681474,-76.5250628,11:27:45,11:28:20,11:53:20,11:52:45
o520,s168,3.466114,-76.530252,3.4555763,-76.5290918,11:27:51,11:28:27,11:53:27,11:54:51
o521,s181,3.420227,-76.54272,3.4311256,-76.5437377,11:27:53,11:28:29,11:50:29,11:57:53
o522,s167,3.475682,-76.527587,3.490973729,-76.50919843,11:27:59,11:28:34,11:53:34,12:15:59
o523,s182,3.481073,-76.514978,3.4772118,-76.4926546,11:28:21,11:29:16,11:41:16,11:58:21
o524,s183,3.376712506,-76.51593542,3.3747151,-76.5173509,11:28:22,11:29:22,11:49:22,11:56:22
o525,s184,3.475779,-76.527676,3.4514462,-76.5069398,11:28:37,11:29:53,11:49:53,12:04:37
o526,s89,3.424792,-76.540491,3.405842963,-76.55525398,11:29:25,11:30:01,11:35:01,11:59:25
o528,s185,3.459292,-76.532974,3.464301117,-76.53097265,11:29:30,11:30:27,11:55:27,11:59:30
o527,s126,3.420824,-76.542446,3.429831805,-76.53975081,11:29:30,11:30:24,12:02:24,12:10:30
o529,s40,3.380738,-76.525347,3.3884768,-76.5204418,11:29:37,11:31:29,12:06:29,12:02:37
o530,s97,3.450874,-76.529582,3.4586773,-76.5558693,11:29:45,11:30:21,11:55:21,11:59:45
o531,s186,3.528694818,-76.31711912,3.5320161,-76.2904514,11:29:54,11:30:31,11:40:31,11:59:54
o532,s187,3.465194914,-76.49955588,3.467034,-76.524885,11:29:55,11:31:24,12:11:24,11:59:55
o533,s188,3.385309,-76.524386,3.404905513,-76.53110303,11:30:00,11:50:09,12:00:09,12:00:00
o534,s189,3.4644684,-76.50155836,3.462793,-76.49958,11:30:00,11:30:57,11:52:57,11:57:00
o539,s158,3.481493832,-76.52394244,3.485540271,-76.52440488,11:30:29,11:32:45,12:08:45,12:00:29
o540,s190,3.48641,-76.518143,3.471710179,-76.50741007,11:30:53,11:31:53,12:06:53,12:00:53
o541,s191,3.399049,-76.544275,3.402285,-76.532375,11:31:03,11:31:58,11:52:58,12:01:03
o542,s119,3.364169,-76.532537,3.372438249,-76.52182996,11:31:03,11:31:53,11:57:53,12:01:03
o543,s192,3.436593,-76.545354,3.441549,-76.542313,11:31:17,11:32:35,11:39:35,12:01:17
o544,s154,3.4128,-76.540561,3.4269522,-76.5378454,11:31:19,11:32:12,11:50:12,12:01:19
o545,s193,3.454213,-76.536967,3.453639994,-76.546802,11:31:20,11:32:24,12:01:24,11:53:20
o546,s194,3.453018306,-76.54675237,3.4472816,-76.5513107,11:31:24,11:32:33,11:52:33,12:01:24
o547,s195,3.455455,-76.535275,3.4321545,-76.534284,11:31:33,11:32:51,11:52:51,12:01:33
o548,s196,3.47128,-76.528339,3.449708,-76.533512,11:31:34,11:33:14,11:45:14,12:01:34
o549,s197,3.410431,-76.542055,3.411375,-76.541974,11:31:38,11:32:27,11:52:27,11:58:38
o550,s198,3.42594129,-76.545822,3.415381408,-76.54674064,11:31:46,11:32:38,11:46:38,12:01:46
o551,s110,3.418712558,-76.54849889,3.429609,-76.554389,11:31:51,11:33:08,11:52:08,11:57:51
o552,s152,3.363237657,-76.53296066,3.349394,-76.545411,11:31:59,11:33:06,11:49:06,12:08:59
o553,s199,3.364857,-76.534209,3.389481,-76.54419,11:32:02,11:35:05,12:27:05,12:21:02
o554,s163,3.441815154,-76.53386192,3.456718258,-76.55192535,11:32:04,11:33:18,11:53:18,12:03:04
o555,s113,3.420535,-76.542796,3.4306772,-76.5448574,11:32:10,11:33:10,12:03:10,12:02:10
o556,s200,3.370186,-76.526975,3.351509,-76.52845,11:32:17,11:32:53,11:57:53,12:02:17
o557,s41,3.369155,-76.542355,3.364476,-76.540498,11:32:23,11:33:25,12:03:25,12:02:23
o558,s201,3.413011649,-76.54084632,3.4522477,-76.5285502,11:32:29,11:33:06,11:43:06,12:08:29
o559,s123,3.455582,-76.534497,3.456161,-76.538408,11:32:41,11:34:09,11:50:09,11:59:41
o560,s166,3.370111145,-76.52745686,3.3686897,-76.5100394,11:32:52,11:33:28,11:43:28,12:02:52
o561,s202,3.4658063,-76.5321664,3.442396,-76.552406,11:32:54,11:34:21,11:53:21,12:05:54
o562,s202,3.4658063,-76.5321664,3.488459,-76.523368,11:32:59,11:34:24,11:55:24,12:01:59
o563,s32,3.4521,-76.547129,3.4476687,-76.5561211,11:33:00,11:34:50,12:19:50,12:03:00
o564,s203,3.41392,-76.547287,3.399966,-76.550098,11:33:10,11:33:45,11:55:45,12:03:10
o565,s204,3.417631323,-76.54851853,3.3975249,-76.54994,11:33:14,11:34:20,11:47:20,12:03:14
o566,s205,3.517106,-76.301657,3.537862,-76.299866,11:33:24,11:34:30,11:39:30,11:58:24
o567,s111,3.370118408,-76.52727667,3.371537248,-76.52361564,11:33:33,11:34:29,12:10:29,12:03:33
o568,s110,3.418712558,-76.54849889,3.4287283,-76.5500125,11:33:37,11:35:12,11:54:12,11:59:37
o569,s206,3.399748,-76.544587,3.407633,-76.537702,11:33:49,11:34:26,12:06:26,12:01:49
o570,s207,3.394771,-76.546801,3.403919198,-76.52849525,11:33:53,11:35:57,11:44:57,12:02:53
o571,s141,3.486744,-76.518896,3.485302,-76.513611,11:33:55,11:34:50,11:56:50,11:58:55
o572,s208,3.411425992,-76.53875599,3.40359916,-76.54717246,11:33:59,11:35:13,11:44:13,12:03:59
o574,s209,3.447796,-76.537938,3.457104,-76.537804,11:34:00,11:35:12,12:06:12,12:04:00
o573,s140,3.457375,-76.535783,3.457104,-76.537804,11:34:00,11:34:57,11:52:57,12:05:00
o575,s172,3.368156,-76.52361,3.367517,-76.507263,11:34:02,11:34:38,12:00:38,12:04:02
o576,s61,3.3968882,-76.544142,3.4029507,-76.5346337,11:34:03,11:35:11,11:55:11,11:52:03
o577,s123,3.455582,-76.534497,3.468927633,-76.53083043,11:34:05,11:35:11,11:50:11,12:03:05
o578,s210,3.425499,-76.540437,3.396226,-76.528863,11:34:07,11:35:33,11:53:33,12:12:07
o579,s167,3.475682,-76.527587,3.4900808,-76.5211879,11:34:08,11:34:44,11:59:44,12:14:08
o580,s202,3.4658063,-76.5321664,3.442441,-76.54673,11:34:29,11:35:48,11:55:48,12:07:29
o581,s211,3.363962066,-76.53274852,3.34775,-76.529811,11:34:43,11:35:48,11:46:48,11:56:43
o582,s212,3.450161,-76.543078,3.464974,-76.526882,11:34:46,11:35:33,12:00:33,12:12:46
o583,s213,3.453084,-76.531168,3.4504023,-76.5178455,11:34:53,11:37:34,11:52:34,11:58:53
o584,s115,3.370169,-76.527302,3.384498382,-76.53315858,11:34:58,11:36:08,11:53:08,12:04:58
o585,s214,3.405739,-76.537473,3.393555,-76.524806,11:34:59,11:35:58,12:23:58,12:04:59
o586,s179,3.476027,-76.527828,3.485159,-76.531776,11:35:07,11:36:05,12:16:05,12:05:07
o587,s143,3.37375,-76.538672,3.382704763,-76.52738687,11:35:09,11:36:15,11:56:15,12:05:09
o588,s113,3.420535,-76.542796,3.4386107,-76.5436067,11:35:12,11:36:28,12:01:28,12:05:12
o589,s140,3.457375,-76.535783,3.4584344,-76.5327194,11:35:13,11:36:20,11:58:20,12:06:13
o590,s215,3.412955,-76.540934,3.418177,-76.538448,11:35:19,11:36:45,12:05:45,12:05:19
o591,s216,3.425578613,-76.54531323,3.426323293,-76.5456501,11:35:37,11:36:14,12:01:14,12:05:37
o592,s131,3.464864075,-76.53092226,3.4522689,-76.5295421,11:35:40,11:36:12,11:41:12,12:05:40
o593,s217,3.412282,-76.540613,3.398457,-76.530841,11:35:40,11:37:21,11:56:21,12:05:40
o594,s218,3.413611137,-76.53680878,3.381402023,-76.53544754,11:35:58,11:37:22,12:32:22,12:05:58
o595,s219,3.464735,-76.514019,3.46683215,-76.52317744,11:36:00,11:36:52,12:03:52,12:06:00
o596,s220,3.373361854,-76.53836748,3.3878136,-76.5444607,11:36:07,11:37:37,12:00:37,12:06:07
o597,s221,3.364387,-76.533576,3.377061,-76.542918,11:36:17,11:37:29,12:02:29,12:06:17
o598,s119,3.364169,-76.532537,3.3766473,-76.5423597,11:36:18,11:37:05,12:03:05,12:06:18
o599,s222,3.45409,-76.537026,3.448059,-76.5300975,11:36:20,11:36:56,12:01:56,12:06:20
o600,s179,3.476027,-76.527828,3.481726,-76.51529,11:36:24,11:37:20,12:17:20,12:06:24
o601,s223,3.468819,-76.491476,3.479985268,-76.49157582,11:36:26,11:37:37,12:02:37,12:00:26
o602,s166,3.370111145,-76.52745686,3.3775942,-76.5241374,11:36:40,11:37:17,11:47:17,12:06:40
o603,s87,3.384818282,-76.52843619,3.3842407,-76.5317526,11:36:45,11:37:49,11:58:49,12:04:45
o604,s224,3.478594205,-76.52544653,3.464458051,-76.52690805,11:36:49,11:37:59,11:57:59,12:07:49
o605,s225,3.420664,-76.54284,3.4081212,-76.5489207,11:37:03,11:38:17,12:03:17,12:07:03
o606,s226,3.370098035,-76.52714503,3.3695939,-76.5351218,11:37:20,11:37:55,12:07:55,12:07:20
o607,s163,3.441815154,-76.53386192,3.454858,-76.542864,11:37:30,11:38:46,11:58:46,12:08:30
o608,s227,3.383968,-76.523613,3.394747,-76.529001,11:37:49,11:38:25,11:45:25,11:57:49
o609,s6,3.432901,-76.543776,3.447245,-76.556284,11:38:00,11:44:15,11:49:15,12:08:00
o610,s172,3.368156,-76.52361,3.3647502,-76.52129,11:38:09,11:38:46,12:12:46,12:08:09
o611,s217,3.412282,-76.540613,3.422772,-76.542228,11:38:31,11:40:46,12:05:46,12:08:31
o612,s228,3.464513923,-76.50156405,3.494108093,-76.49783459,11:38:38,11:39:40,12:20:40,12:08:38
o613,s217,3.412282,-76.540613,3.3964105,-76.5298933,11:38:41,11:40:15,11:59:15,12:08:41
o614,s117,3.4593196,-76.5343688,3.468094,-76.530068,11:38:49,11:39:41,12:01:41,12:08:49
o615,s63,3.452151,-76.547165,3.4413506,-76.5444745,11:38:54,11:40:11,11:45:11,12:02:54
o616,s127,3.453495369,-76.53702915,3.4474582,-76.5549142,11:39:06,11:40:19,12:00:19,12:12:06
o617,s200,3.370186,-76.526975,3.344968,-76.5161838,11:39:27,11:40:04,12:05:04,12:09:27
o618,s229,3.38574965,-76.53945071,3.39842,-76.525797,11:39:30,11:40:28,12:04:28,12:07:30
o619,s230,3.406653,-76.54675,3.410046919,-76.53248906,11:39:41,11:40:18,12:04:18,12:06:41
o620,s167,3.475682,-76.527587,3.4924426,-76.5254149,11:39:44,11:40:18,12:05:18,12:21:44
o621,s231,3.454348,-76.537168,3.4532017,-76.5527978,11:39:53,11:41:50,11:51:50,12:08:53
o622,s175,3.368754,-76.532962,3.3784179,-76.5143734,11:40:02,11:41:20,12:00:20,12:10:02
o623,s167,3.475682,-76.527587,3.490131,-76.519692,11:40:09,11:40:46,12:05:46,12:22:09
o624,s121,3.4653475,-76.4998826,3.463024,-76.500017,11:40:11,11:41:44,11:56:44,12:10:11
o625,s187,3.465194914,-76.49955588,3.46931802,-76.48805793,11:40:18,11:41:09,12:05:09,12:10:18
o626,s110,3.418712558,-76.54849889,3.433125676,-76.55199543,11:40:23,11:41:06,12:00:06,12:06:23
o627,s232,3.464669156,-76.50011414,3.476331499,-76.49334256,11:40:28,11:41:31,11:51:31,12:10:28
o628,s233,3.48207598,-76.5144031,3.521348,-76.498587,11:40:30,11:41:09,12:03:09,12:10:30
o629,s126,3.420824,-76.542446,3.4105512,-76.5543643,11:40:33,11:41:43,12:19:43,12:21:33
o630,s234,3.528396,-76.317098,3.518003676,-76.30138054,11:40:39,11:41:14,12:06:14,12:10:39
o631,s209,3.447796,-76.537938,3.4300426,-76.5339669,11:40:43,11:42:00,12:18:00,12:10:43
o632,s220,3.373361854,-76.53836748,3.390509,-76.543129,11:40:54,11:42:24,12:05:24,12:10:54
o633,s235,3.454032,-76.536719,3.4524067,-76.5313307,11:40:56,11:41:52,11:56:52,12:10:56
o634,s170,3.391728,-76.538485,3.378288,-76.53816,11:41:09,11:41:46,12:05:46,12:08:09
o635,s236,3.36892,-76.535759,3.365886897,-76.5197432,11:41:18,11:42:20,12:42:20,12:11:18
o636,s237,3.450011,-76.542515,3.451693233,-76.54965453,11:41:18,11:42:41,12:04:41,12:11:18
o637,s238,3.481575697,-76.52525772,3.454426606,-76.53726957,11:41:33,11:42:34,12:15:34,12:11:33
o638,s191,3.399049,-76.544275,3.3984202,-76.5257973,11:41:39,11:42:35,12:03:35,12:11:39
o639,s226,3.370098035,-76.52714503,3.3725555,-76.5241302,11:41:42,11:42:17,12:13:17,12:11:42
o640,s222,3.45409,-76.537026,3.449044333,-76.53306138,11:41:49,11:42:24,12:07:24,12:11:49
o641,s239,3.3434488,-76.5301507,3.355574,-76.529653,11:41:52,11:43:08,11:58:08,12:08:52
o642,s240,3.435217607,-76.54519362,3.4294861,-76.5495024,11:41:57,11:43:22,12:07:22,12:11:57
o643,s126,3.420824,-76.542446,3.4339058,-76.5438398,11:41:58,11:43:06,12:14:06,12:22:58
o644,s241,3.449268,-76.542854,3.430983,-76.551611,11:42:06,11:43:02,12:04:02,12:05:06
o645,s216,3.425578613,-76.54531323,3.422820326,-76.54032748,11:42:11,11:42:46,12:07:46,12:12:11
o646,s238,3.481575697,-76.52525772,3.492457,-76.520293,11:42:17,11:43:29,12:11:29,12:12:17
o647,s112,3.393561,-76.537178,3.388426,-76.53054,11:42:19,11:43:10,12:01:10,12:12:19
o648,s200,3.370186,-76.526975,3.367816,-76.531174,11:42:22,11:42:57,12:07:57,12:12:22
o649,s235,3.454032,-76.536719,3.45025965,-76.54727658,11:42:46,11:43:41,12:06:41,12:12:46
o650,s242,3.465351,-76.513485,3.4914208,-76.4969823,11:42:50,11:44:08,12:01:08,12:12:50
